iter,prevalence,prob_nonhome,los_red,cost_inpt,cost_irf,cost_snf,cost_ltch,cost_intervention,delta_cost_per_patient,bed_days_saved_per_10K
226,0.162438,0.802316,0.267183,1707.719693,2211.577125,511.685718,2112.377526,79.28745,61.23697201806779,434.00717261486824
227,0.161454,0.805806,1.335537,1759.245494,1773.455177,495.004771,2064.058746,158.041875,353.8247952978203,2156.2722247352276
228,0.161247,0.804469,1.074186,2098.937526,1653.818438,623.229677,1722.032172,85.660911,349.7419845973547,1732.088286461835
229,0.162025,0.803008,1.276823,2777.958062,896.36337,471.665478,3073.082351,47.443503,567.010759396968,2068.7778622914943
230,0.161768,0.807885,1.707734,1958.808045,1256.033743,527.853863,1795.140825,206.408326,507.7445556299812,2762.572286231582
231,0.162329,0.804175,1.168268,2356.797044,1057.210101,726.285964,1886.515038,247.659068,406.7496910355155,1896.4380261446702
232,0.16192,0.804292,1.414767,2953.494167,786.648002,671.825357,1836.34847,228.207043,639.63298712713,2290.7927831442225
233,0.162307,0.804681,1.510846,3991.108662,1258.824455,639.311939,1999.362267,161.617113,952.4690815054902,2452.2023267076793
234,0.16219,0.802214,0.92627,1856.131385,1289.125617,361.349632,2278.470252,124.745457,258.61665322967593,1502.3131832959618
235,0.162489,0.803264,0.700118,2018.97019,1345.447389,484.184117,1899.933798,113.939145,211.16662508088973,1137.6118787649693
236,0.161984,0.803452,1.989221,2402.113242,1807.921558,383.512117,1379.596482,186.141068,743.8618495693153,3222.219991243976
237,0.162101,0.803497,1.193001,2329.111452,1727.326163,777.591954,2001.826062,74.859618,438.283187398126,1933.861849592341
238,0.162041,0.804085,1.143575,2229.202009,1228.745255,372.050161,2827.074295,35.827425,407.2782972305961,1853.0568107494732
239,0.162569,0.802865,0.508399,1986.986904,1788.96278,524.225216,1376.912805,117.459809,145.12954435258044,826.5022887597464
240,0.161485,0.805237,1.123592,1434.439353,1599.776904,385.479333,3226.549496,61.548892,250.33067830361844,1814.4365916780773
241,0.162137,0.802965,1.161171,2238.462655,1482.195296,463.031572,1436.302451,7.979306,420.13922461919447,1882.6892877362984
242,0.162198,0.803715,0.531825,1959.562183,1434.109448,381.871405,1713.719135,41.10888,162.36611411048108,862.6105279154626
243,0.162617,0.804111,1.369374,2064.12319,1011.265717,346.877704,1385.499124,66.54222,448.82445118597195,2226.8309073351284
244,0.16247,0.803553,0.872235,2397.340565,1014.217573,533.992422,1722.99289,78.622764,326.9578035086445,1417.1187778130384
245,0.161937,0.802824,0.0,3315.12968,1204.512717,321.804306,2447.570533,11.595968,-1.8778146156807491,0.0
246,0.163001,0.805228,0.738105,1577.607396,683.259886,482.052055,3315.377021,149.318928,165.46553316544424,1203.1171076141432
247,0.162171,0.804002,1.484217,2147.44556,1393.568471,594.077276,1888.483427,114.81927,498.2634757941433,2406.970632186491
248,0.162578,0.804743,0.551063,1552.900025,1506.454624,402.563834,1935.733771,96.907159,123.370418499626,895.906819218897
249,0.162416,0.806253,2.209193,3010.49716,2242.57218,397.632509,1191.587229,154.897287,1055.0358872136928,3588.090878656822
250,0.162863,0.804387,1.238875,2915.09251,1527.509534,368.682675,1306.004952,195.132826,556.3879998646754,2017.6644638882865
251,0.16229,0.804921,2.118194,3359.910515,1426.335222,276.464387,2002.428711,34.790439,1149.3660262679643,3437.6278120750303
252,0.162554,0.805208,0.448886,2562.684827,1452.38753,468.842428,1998.434307,332.982937,132.86701390389905,729.6832690834335
253,0.161852,0.804036,0.394969,953.335665,1705.071935,314.131206,1943.778404,105.339703,43.894124732821695,639.2670321327246
254,0.16291,0.804857,0.880384,2489.491046,2273.580594,406.158027,2023.674315,47.403313,349.32955732914235,1434.2371181553935
255,0.162436,0.806104,0.365849,4027.790094,1055.101449,414.524883,3566.386819,88.808152,224.9332616869464,594.2684807215165
256,0.16219,0.80526,0.771861,2023.627703,2330.278561,411.360591,1621.64588,100.574121,237.0226705474662,1251.884541420402
257,0.162017,0.806289,1.793972,1862.758792,1243.592005,621.190338,1868.804225,70.325185,530.0242174775749,2906.5388893926975
258,0.162683,0.804058,0.846049,1976.379543,1620.845193,526.995007,1957.484039,66.610699,261.18815444980254,1376.3782664675182
259,0.162122,0.805102,0.20422,2677.166806,2007.318949,508.281363,1556.808847,28.805202,83.96705450571841,331.08509801952647
260,0.162223,0.804082,1.150753,1759.028066,2967.856584,393.41338,3214.588145,74.737017,316.24822427611264,1866.7824098069354
261,0.162206,0.807048,1.661354,2957.085681,2087.714088,607.983902,2619.648868,28.496846,792.2559968344221,2694.8097942815157
262,0.161658,0.804267,0.064631,1189.653961,1922.655482,834.10579,1855.192277,52.70432,3.909610417482108,104.4816169501451
263,0.161919,0.804145,0.324695,3384.866996,1943.336781,369.041206,801.117377,63.423744,167.6871699988316,525.7419447043668
264,0.162027,0.805651,1.027935,2040.209692,1163.79944,527.972816,1430.575579,155.873397,314.54727588831554,1665.529458180808
265,0.162403,0.804794,0.401332,2869.770558,1407.86563,368.06911,2033.438252,196.102792,155.196973879349,651.7757015692324
266,0.161612,0.804941,0.91627,1984.908494,1509.702778,571.86502,1975.222997,436.957785,223.30746253022588,1480.7982066896955
267,0.161919,0.80405,1.720298,1912.673283,1539.960751,377.282381,1335.358636,175.337601,504.3826361062105,2785.4894432211236
268,0.161968,0.802321,0.811235,2147.963153,1737.199266,570.618428,2012.266542,34.649278,276.6168445937436,1313.9373708534065
269,0.162438,0.803487,1.228877,2835.987611,1364.520349,525.778337,2612.555812,89.972726,551.4960361551465,1996.1690374072598
270,0.16218,0.803711,1.264666,1938.155027,2179.641802,491.935892,1532.583224,282.76617,351.66311219680165,2051.0333962988616
271,0.162159,0.804962,0.603357,2708.606278,1276.117539,468.933536,1600.15359,107.407268,247.5916105106547,978.3947740846019
272,0.162067,0.80346,0.472463,2483.450062,1793.56349,488.910434,1499.339014,34.366376,184.58948069644782,765.7054389994867
273,0.16278,0.805761,1.49744,3381.468518,1881.279864,563.027739,1361.55074,106.851962,806.8511462543045,2437.5342033731977
274,0.162211,0.805215,1.024529,2831.295199,1424.737373,612.024062,2360.757376,8.860808,469.0950722593849,1661.8980342950497
275,0.162799,0.802665,1.104478,1497.180033,2079.091545,455.439108,1497.060211,165.723537,242.225415374084,1798.0808287064065
276,0.162161,0.803787,0.982235,2210.122569,2070.957656,316.769124,2193.913747,78.862827,339.24069085857576,1592.8039008219203
277,0.162443,0.802266,0.935979,2686.739424,2652.33977,471.46577,2004.468282,63.259853,398.2232316176109,1520.4277817224108
278,0.162522,0.804797,1.096904,1705.887863,1671.120815,418.004998,1979.542051,43.67916,297.0116561306611,1782.7108647829702
279,0.162592,0.806051,0.441343,2592.527248,1234.777872,622.133729,1362.106487,42.703868,179.09411193069707,717.5910631158335
280,0.16202,0.803549,1.194743,3112.395585,1446.379044,486.732257,1508.218455,146.644083,578.7135739903675,1935.7206243524936
281,0.162545,0.804141,0.499135,1868.487861,2158.506965,510.405393,2158.65518,54.098784,142.8007405561539,811.3204993817179
282,0.162227,0.804734,2.162978,2655.505562,1363.270834,384.812057,2927.207173,132.778654,910.2608503428604,3508.9407628375957
283,0.161652,0.805192,1.306238,5199.008112,1312.687966,604.068517,2363.556749,24.992684,1093.7650197488072,2111.5665241735296
284,0.16207,0.804953,1.14111,2333.511346,1172.65884,680.171189,3055.691248,298.142803,383.23764758776025,1849.3910647744635
285,0.162238,0.804801,0.467277,2593.173981,1377.37303,385.262898,2622.654598,78.263013,183.89203095151368,758.1030040015967
286,0.161725,0.80343,1.552064,2438.024726,1993.218887,436.560125,1816.701003,91.716739,597.1301030858613,2510.07708000117
287,0.16209,0.803679,0.762952,2033.025884,1451.887382,651.197718,1373.541341,148.430563,227.35883992833067,1236.6686808848087
288,0.162484,0.803815,1.302458,1961.762484,1240.101988,454.42635,1520.435458,36.463766,409.24029749797455,2116.286158364051
289,0.161775,0.804581,0.665805,1883.348725,1030.011317,622.584625,2344.054856,170.683756,175.24429208214588,1077.1062364068976
290,0.162671,0.804907,0.04262,1548.37401,2803.106658,482.63228,1554.403328,92.190303,-4.26186891353473,69.32978074969763
291,0.162568,0.807132,1.770689,1763.735745,1646.936447,356.707546,1725.706582,364.232325,448.4915807509195,2878.572221515063
292,0.161785,0.80731,1.289578,3127.836287,1676.82472,535.119578,2203.455692,71.061721,641.077429559559,2086.3436955311054
293,0.161789,0.804891,0.804102,3278.991782,1572.639986,502.1582,2352.865626,52.848756,418.0297073974058,1300.9488327250147
294,0.162645,0.804848,1.983122,2500.848219,969.442635,551.788836,983.676883,116.180273,787.7407974132703,3225.4535123654346
295,0.161914,0.80352,0.990719,2122.039506,1180.181862,526.379696,2366.664735,91.542589,325.5779301942953,1604.1171237258725
296,0.161613,0.806094,1.604697,1580.294693,1048.389798,619.41591,863.220867,164.868824,383.18863858884225,2593.399809303722
297,0.161667,0.804862,0.183267,2519.680577,1174.509485,674.541462,2325.37356,280.856184,29.248634071889203,296.2827908714932
298,0.16296,0.803444,0.835939,3045.700301,1192.899726,484.562302,1169.084598,67.005831,403.98083452754713,1362.24869174359
299,0.161525,0.804983,0.854061,3329.546839,1382.195041,634.245593,1980.428065,95.180901,443.9431380303542,1379.518658322556
300,0.161443,0.804903,0.506544,3757.489558,1110.416224,457.845222,898.837673,12.20906,305.3090428578357,817.7803416887081
301,0.162156,0.804508,0.557669,1819.092448,1798.323979,615.885134,2306.694228,34.49241,158.90656511287776,904.2955713633303
302,0.162657,0.805845,1.074265,3553.224485,893.008588,544.763669,1451.745933,42.406086,613.9827696770151,1747.3718264577965
303,0.162318,0.803102,0.912799,2341.890345,1360.528928,683.890298,1689.048603,93.224381,331.85069344632905,1481.6349532489387
304,0.162422,0.806393,0.901926,2562.493301,1208.787685,718.805432,2051.640462,121.263341,355.6912138046447,1464.9290172407452
305,0.163131,0.803262,0.744648,2477.461017,1400.421843,436.356989,1886.579191,86.377645,286.8589042573636,1214.7507785908986
306,0.161786,0.804311,1.510212,2001.202352,1669.21344,554.263333,1850.494027,171.053036,461.2815871922358,2443.3088532459883
307,0.16222,0.804215,0.377533,2673.534219,1476.424396,528.309779,1135.931314,25.048535,159.67309567311693,612.4345496669212
308,0.161717,0.806117,1.026907,1625.827464,1886.731573,574.001277,1899.033099,223.559497,233.84460884531978,1660.6798478613687
309,0.162066,0.803246,0.77455,3430.050768,1558.159417,952.568613,2509.592975,316.427055,379.28529605762714,1255.2794924076782
310,0.161976,0.80286,0.734713,2376.528818,1717.276904,691.795598,2444.608562,55.438773,273.84161108574,1190.0608110796945
311,0.162456,0.806311,0.0,1007.610947,2056.157435,632.799545,3209.335928,53.257512,-8.651977152000896,0.0
312,0.16237,0.803681,0.979802,4507.429882,1997.818154,807.477095,2531.280097,108.856086,699.4134787870827,1590.9031038313278
313,0.161794,0.805278,0.693044,2471.916133,1713.620667,564.667489,1899.135339,169.459904,249.75891519715947,1121.3021019555506
314,0.161654,0.80442,1.138404,1673.629888,1999.838673,566.587991,1693.463016,49.37271,300.01224741177293,1840.2726422378917
315,0.161703,0.805708,2.536568,2951.920895,1196.355212,459.88561,1153.435413,156.645954,1185.459785650647,4101.701641623369
316,0.162973,0.803157,1.086262,1721.445567,2838.272165,794.365127,2790.389694,91.325186,289.86718219062726,1770.3188759686223
317,0.161904,0.804324,1.232563,1874.577412,3694.306817,420.888272,1953.61842,179.394137,345.04109849063065,1995.5740112053975
318,0.16167,0.804208,0.608266,2138.249292,2110.013575,661.922441,2098.996839,83.207451,196.81926408180271,983.3810720402668
319,0.162718,0.804666,1.086973,1607.336032,1703.52545,401.746578,1406.302538,103.26555,267.4864968901728,1768.7008763092524
320,0.161883,0.804622,0.943729,2486.643354,1779.292186,435.285742,1512.579449,245.376598,340.1719460638665,1527.7393775012151
321,0.161919,0.803255,0.586807,1765.302184,1089.670476,485.413879,1777.26955,112.979642,149.43722352659861,950.1535532378692
322,0.161973,0.806871,0.544746,3183.755666,1748.780727,426.322505,2305.542476,7.842249,279.64609313700475,882.342605544815
323,0.162307,0.804956,1.237134,1861.623062,1197.208772,485.760236,1932.515814,110.815718,355.8185537196335,2007.9503817507707
324,0.162677,0.805463,0.663489,1300.745453,1206.72963,298.881086,1466.567387,160.522213,114.28163678274656,1079.341526352825
325,0.161851,0.804636,0.528665,2366.648662,1657.911372,486.228763,1503.321746,28.439604,197.89895257834615,855.6484609511108
326,0.162447,0.805488,1.659213,2032.984175,1085.479221,345.068577,1248.033123,81.337416,534.7472046805697,2695.3493754414926
327,0.162426,0.805951,1.764635,2502.354257,2438.965375,400.174488,1126.825372,36.990694,711.2217154575197,2866.2206950269483
328,0.161978,0.806499,0.535329,3072.394105,1929.061637,412.262298,1456.918611,169.520765,238.95285000955434,867.1134384776361
329,0.162347,0.805281,1.528627,1609.382456,1005.568151,566.290037,1932.326263,94.432358,384.06700897609085,2481.6838349321065
330,0.162615,0.80531,0.180236,3584.997881,1213.704136,462.091324,2186.561018,186.711592,74.71060428037576,293.0898153656145
331,0.162119,0.804203,0.523967,2878.74115,1155.765461,331.725433,2946.090431,59.175373,234.9406531173279,849.4479716664466
332,0.162912,0.804924,0.392381,1615.268755,1353.066046,627.798742,1744.328407,76.590446,90.77639581750395,639.2367390257185
333,0.162719,0.805559,0.749137,1512.262312,2216.700457,599.616253,2208.943548,103.693744,167.4700308475526,1218.9880624537484
334,0.162401,0.803471,0.99909,2908.850297,2107.910462,399.859093,1834.507512,136.089141,449.86974821346587,1622.5337392185584
335,0.162838,0.80238,0.371386,3531.139616,1795.723311,437.450906,1967.011709,49.101283,205.55318207086233,604.7587123876131
336,0.162741,0.802667,0.781324,2137.206419,1859.13496,499.180159,1894.839964,57.662354,262.36836639203796,1271.5307510768725
337,0.161308,0.804113,0.525961,1180.38406,1270.36953,431.278265,1648.31602,19.01407,97.07907296671974,848.4205042828717
338,0.161339,0.805969,1.116011,2853.203168,1070.628071,535.032175,2384.239251,120.180975,494.34634142163526,1800.5595146506507
339,0.16164,0.803813,1.058119,3446.025798,1995.760685,334.320342,2531.688714,117.092405,570.4620121956939,1710.343659145978
340,0.162796,0.805209,1.693609,1541.493342,1922.980267,733.604176,1864.950015,97.410148,409.15113255846774,2757.125788901232
341,0.161971,0.804779,0.124603,1752.990319,1595.304777,649.484093,2578.847719,34.417807,29.804307275808448,201.82078470698232
342,0.161495,0.804471,1.56511,2382.457595,2072.46626,487.017015,2609.00743,38.310931,595.9960800157505,2527.571104216237
343,0.161853,0.804558,1.567304,2736.080527,1930.372988,528.089307,1347.431689,86.082892,680.1358836586617,2536.7259244870047
344,0.162309,0.804684,0.729278,2565.234439,1546.895394,795.158345,2374.933304,180.086348,274.4134703100769,1183.6857219200688
345,0.162427,0.803762,0.813973,1441.89799,1721.298375,269.792594,1087.506118,158.419881,164.9036020901676,1322.113776652685
346,0.161864,0.806689,1.16272,2208.179802,1387.357116,529.452043,2525.743004,92.13292,400.67285086338643,1882.02917710516
347,0.16243,0.803986,1.50186,1879.896336,1193.30418,238.912112,1748.249653,194.616251,426.98405275028335,2439.472766177061
348,0.162518,0.803891,0.0,3606.119618,1499.659583,526.660845,1181.325263,203.134871,-33.013079345537484,0.0
349,0.162782,0.805927,0.767366,2508.355667,959.043109,644.224268,1814.461906,116.431083,294.37441334923165,1249.1342401039067
350,0.162259,0.804525,1.216114,1750.947074,965.226617,606.167059,1933.902023,32.455318,340.23966686039495,1973.251111429029
351,0.163286,0.805762,1.032876,1879.992617,1209.79825,680.153805,1938.738252,215.052976,281.953223337648,1686.5402523381808
352,0.162053,0.804245,1.011056,1775.921264,1642.664759,558.694491,2141.790787,75.46692,278.74504564205597,1638.4434979939178
353,0.161853,0.805963,0.18389,1369.421321,1855.774615,408.659983,2610.80552,38.558566,34.51746444505628,297.63142256571416
354,0.162672,0.803856,0.749384,1613.564376,1519.973403,696.353207,2165.096966,50.816706,188.4330332158275,1219.037123920538
355,0.162952,0.804253,0.803414,1991.226978,1104.572981,354.752849,2372.528817,16.143313,258.05719162751706,1309.1816430969513
356,0.161609,0.804436,0.553771,2053.057293,1650.708705,742.825169,1145.380702,113.071487,165.46388816393346,894.9447024951331
357,0.161806,0.804639,1.553925,2529.820932,1123.299783,469.846625,2464.967847,87.058218,621.9961912777361,2514.3388597869252
358,0.162317,0.803601,0.812193,2128.45157,1410.615979,481.170345,1741.304363,160.020618,254.62553245746736,1318.3274217996702
359,0.16284,0.805395,0.571012,2820.142272,1174.950272,253.732015,2782.380829,196.294459,230.2617648429504,929.8335399464623
360,0.1616,0.806627,1.979284,2122.721889,2588.011693,487.796762,2640.052841,235.562483,640.8902275874713,3198.5212808316046
361,0.162189,0.806154,1.223351,2619.776943,1637.789348,407.134257,1477.353222,266.378992,476.5974846173095,1984.14321796927
362,0.162894,0.80659,1.079872,1809.147404,1162.594488,735.522077,976.998579,40.737004,311.60087886288727,1759.0422771850815
363,0.162387,0.804363,0.933888,3059.326607,1840.27897,392.825157,1621.814236,263.854283,421.10443037237917,1516.51323857893
